Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,Latitude,Longitude,Hdop,Altitude,UTM_easting,UTM_northing,Zone,Letter
1675715333.1798408,948,73735,73735,GPS1_Frame,42.33710250000001,-71.09048166666666,1.32,28.3,327784.4326580565,4689321.842023191,19,T
1675715334.173463,949,73736,73736,GPS1_Frame,42.33710299999999,-71.09048166666666,1.32,28.7,327784.43402298045,4689321.897544383,19,T
1675715335.1778555,950,73737,73737,GPS1_Frame,42.33710366666666,-71.09048166666666,1.32,29.2,327784.4358428791,4689321.97157264,19,T
1675715336.1769948,951,73738,73738,GPS1_Frame,42.337104333333336,-71.09048166666666,1.32,29.5,327784.43766277796,4689322.045600902,19,T
1675715337.1747878,952,73739,73739,GPS1_Frame,42.33710483333333,-71.0904815,1.32,29.9,327784.4527584112,4689322.100784539,19,T
1675715338.1812801,953,73740,73740,GPS1_Frame,42.33710533333333,-71.09048133333334,1.32,30.3,327784.4678540443,4689322.155968181,19,T
1675715339.1820865,954,73741,73741,GPS1_Frame,42.33710583333333,-71.090481,1.32,30.6,327784.4966803862,4689322.210814266,19,T
1675715340.1818886,955,73742,73742,GPS1_Frame,42.33710599999999,-71.09048083333333,1.32,30.8,327784.5108660697,4689322.2289837785,19,T
1675715341.1741889,956,73743,73743,GPS1_Frame,42.33710633333333,-71.090481,1.42,30.8,327784.49804530985,4689322.266335461,19,T
1675715342.1785302,957,73744,73744,GPS1_Frame,42.33710633333333,-71.090481,1.32,30.6,327784.49804530985,4689322.266335461,19,T
1675715343.1780703,958,73745,73745,GPS1_Frame,42.3371065,-71.090481,1.32,30.4,327784.4985002844,4689322.284842525,19,T
1675715344.1833708,959,73746,73746,GPS1_Frame,42.3371065,-71.090481,1.32,30.2,327784.4985002844,4689322.284842525,19,T
1675715345.1764812,960,73747,73747,GPS1_Frame,42.33710666666666,-71.09048083333333,1.32,30.0,327784.5126859677,4689322.303012037,19,T
1675715346.177299,961,73748,73748,GPS1_Frame,42.33710683333334,-71.09048083333333,1.32,29.7,327784.5131409423,4689322.321519101,19,T
1675715347.1759717,962,73749,73749,GPS1_Frame,42.33710716666666,-71.0904805,1.32,29.5,327784.54151231085,4689322.357858124,19,T
1675715348.1757224,963,73750,73750,GPS1_Frame,42.33710733333334,-71.09048016666667,1.42,29.2,327784.56942870276,4689322.375690083,19,T
1675715349.175947,964,73751,73751,GPS1_Frame,42.3371075,-71.09048016666667,1.42,28.8,327784.56988367706,4689322.394197146,19,T
1675715350.1769662,965,73752,73752,GPS1_Frame,42.33710766666666,-71.09048,1.42,28.5,327784.58406936226,4689322.4123666575,19,T
1675715351.1791134,966,73753,73753,GPS1_Frame,42.33710783333333,-71.09048,1.42,28.3,327784.5845243365,4689322.430873721,19,T
1675715352.1718135,967,73754,73754,GPS1_Frame,42.33710783333333,-71.09047983333333,1.42,28.0,327784.59825504513,4689322.430536168,19,T
1675715353.172029,968,73755,73755,GPS1_Frame,42.33710800000001,-71.09048,1.42,27.9,327784.5849793109,4689322.449380788,19,T
1675715354.1753187,969,73756,73756,GPS1_Frame,42.337108333333326,-71.09048,1.42,28.0,327784.5858892596,4689322.486394916,19,T
1675715355.1752188,970,73757,73757,GPS1_Frame,42.33710850000001,-71.09048,1.42,28.2,327784.58634423395,4689322.504901981,19,T
1675715356.1751595,971,73758,73758,GPS1_Frame,42.33710850000001,-71.09048016666667,1.43,28.3,327784.57261352346,4689322.505239534,19,T
1675715357.1757038,972,73759,73759,GPS1_Frame,42.337108333333326,-71.09048033333333,1.43,28.5,327784.5584278406,4689322.487070022,19,T
1675715358.1752028,973,73760,73760,GPS1_Frame,42.33710816666667,-71.09048016666667,1.48,28.2,327784.5717035747,4689322.468225405,19,T
1675715359.1724534,974,73761,73761,GPS1_Frame,42.33710800000001,-71.09048,1.48,28.0,327784.5849793109,4689322.449380788,19,T
